iso_code,date,age_group_id,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
POL,26/03/2021,21,39.56,18.7
POL,26/03/2021,23,47.78,37.83
POL,2/04/2021,3,3.58,2.17
POL,2/04/2021,8,6.49,2.82
POL,2/04/2021,13,10.55,4.69
POL,2/04/2021,17,19.84,3.54
POL,2/04/2021,21,45.72,20.6
POL,2/04/2021,23,49.92,38.75
POL,9/04/2021,3,3.94,2.18
POL,9/04/2021,8,7.29,2.84
POL,9/04/2021,13,13.16,4.72
POL,9/04/2021,17,28.8,3.61
POL,9/04/2021,21,54.75,21.27
POL,9/04/2021,23,52.41,39.05
POL,16/04/2021,3,4.28,2.2
POL,16/04/2021,8,8.11,2.89
POL,16/04/2021,13,17.53,4.92
POL,16/04/2021,17,37.74,4.24
POL,16/04/2021,21,61.63,25.58
POL,16/04/2021,23,54.25,41.5
POL,23/04/2021,3,4.72,2.27
POL,23/04/2021,8,9.36,3.11
POL,23/04/2021,13,25.94,5.61
POL,23/04/2021,17,45.26,5.24
POL,23/04/2021,21,67.07,31.76
POL,23/04/2021,23,55.85,44.31
POL,30/04/2021,3,5.3,2.4
POL,30/04/2021,8,12.97,3.76
POL,30/04/2021,13,32.6,6.72
POL,30/04/2021,17,51.21,6.52
POL,30/04/2021,21,71.01,38.52
POL,30/04/2021,23,57.09,47.07
POL,7/05/2021,3,6.94,2.61
POL,7/05/2021,8,18.49,4.7
POL,7/05/2021,13,37.54,8.35
POL,7/05/2021,17,54.63,9.47
POL,7/05/2021,21,72.87,44.98
POL,7/05/2021,23,57.83,49.23
POL,14/05/2021,3,12.28,3.15
POL,14/05/2021,8,24.14,6.23
POL,14/05/2021,13,41.42,11.6
POL,14/05/2021,17,57.14,14.43
POL,14/05/2021,21,74.2,54.1
POL,14/05/2021,23,58.43,51.82
POL,21/05/2021,3,17.48,4.01
POL,21/05/2021,8,28.79,7.75
POL,21/05/2021,13,45.23,15.62
POL,21/05/2021,17,59.54,21.04
POL,21/05/2021,21,75.42,61.3
POL,21/05/2021,23,58.98,53.76
POL,28/05/2021,3,21.3,5.6
POL,28/05/2021,8,32.21,10.09
POL,28/05/2021,13,48.07,23.03
POL,28/05/2021,17,61.32,28.29
POL,28/05/2021,21,76.44,66.62
POL,28/05/2021,23,59.47,55.34
POL,4/06/2021,3,26.58,7.12
POL,4/06/2021,8,35.94,13.84
POL,4/06/2021,13,50.69,29.9
POL,4/06/2021,17,63.1,34.85
POL,4/06/2021,21,77.5,70.75
POL,4/06/2021,23,60,56.62
POL,11/06/2021,3,30.68,9.4
POL,11/06/2021,8,39.14,19.25
POL,11/06/2021,13,53.05,35.27
POL,11/06/2021,17,64.69,42.8
POL,11/06/2021,21,78.5,72.91
POL,11/06/2021,23,60.55,57.49
POL,18/06/2021,3,33.48,13.89
POL,18/06/2021,8,41.33,24.53
POL,18/06/2021,13,54.69,39.28
POL,18/06/2021,17,65.87,49.44
POL,18/06/2021,21,79.26,74.38
POL,18/06/2021,23,61,58.15
POL,25/06/2021,3,35.51,19.25
POL,25/06/2021,8,42.97,29.52
POL,25/06/2021,13,55.93,43.71
POL,25/06/2021,17,66.77,55.55
POL,25/06/2021,21,79.87,75.75
POL,25/06/2021,23,61.36,58.78
POL,2/07/2021,3,37.22,23.71
POL,2/07/2021,8,44.35,33.47
POL,2/07/2021,13,57.04,47.53
POL,2/07/2021,17,67.6,59.8
POL,2/07/2021,21,80.44,76.97
POL,2/07/2021,23,61.7,59.35
POL,9/07/2021,3,38.5,29.29
POL,9/07/2021,8,45.4,37.83
POL,9/07/2021,13,57.86,51.34
POL,9/07/2021,17,68.17,62.98
POL,9/07/2021,21,80.82,78.33
POL,9/07/2021,23,61.94,60.07
POL,16/07/2021,3,39.77,33.85
POL,16/07/2021,8,46.48,41.5
POL,16/07/2021,13,58.72,54.32
POL,16/07/2021,17,68.77,65.2
POL,16/07/2021,21,81.24,79.62
POL,16/07/2021,23,62.23,60.78
POL,23/07/2021,3,40.93,36.73
POL,23/07/2021,8,47.49,44.03
POL,23/07/2021,13,59.52,56.42
POL,23/07/2021,17,69.32,66.82
POL,23/07/2021,21,81.64,80.49
POL,23/07/2021,23,62.51,61.27
POL,30/07/2021,3,42.11,38.84
POL,30/07/2021,8,48.51,45.81
POL,30/07/2021,13,60.32,57.89
POL,30/07/2021,17,69.86,67.92
POL,30/07/2021,21,82.03,81.12
POL,30/07/2021,23,62.8,61.65
POL,6/08/2021,3,42.66,39.69
POL,6/08/2021,8,48.99,46.52
POL,6/08/2021,13,60.7,58.49
POL,6/08/2021,17,70.11,68.37
POL,6/08/2021,21,82.21,81.43
POL,6/08/2021,23,62.94,61.84
PRT,8/01/2021,3,0.45,0
PRT,8/01/2021,8,1.66,0
PRT,8/01/2021,13,1.2,0
PRT,8/01/2021,17,0.66,0
PRT,8/01/2021,21,0.16,0
PRT,8/01/2021,23,0.74,0
PRT,15/01/2021,3,0.63,0.01
PRT,15/01/2021,8,2.17,0.02
PRT,15/01/2021,13,1.79,0.01
PRT,15/01/2021,17,1.07,0.01
PRT,15/01/2021,21,0.54,0
PRT,15/01/2021,23,2.92,0
PRT,22/01/2021,3,1.13,0.17
PRT,22/01/2021,8,3.3,0.72
PRT,22/01/2021,13,3.15,0.47
PRT,22/01/2021,17,1.98,0.25
PRT,22/01/2021,21,1.56,0.02
PRT,22/01/2021,23,8.73,0.08
PRT,29/01/2021,3,1.32,0.41
PRT,29/01/2021,8,3.77,1.57
PRT,29/01/2021,13,3.68,1.15
PRT,29/01/2021,17,2.39,0.64
PRT,29/01/2021,21,2,0.15
PRT,29/01/2021,23,9.84,0.67
PRT,5/02/2021,3,1.46,0.53
PRT,5/02/2021,8,4.13,1.97
PRT,5/02/2021,13,4.01,1.61
PRT,5/02/2021,17,2.62,0.97
PRT,5/02/2021,21,2.19,0.43
PRT,5/02/2021,23,10.55,2.27
PRT,12/02/2021,3,1.66,0.93
PRT,12/02/2021,8,4.58,2.9
PRT,12/02/2021,13,4.38,2.71
PRT,12/02/2021,17,2.84,1.72
PRT,12/02/2021,21,2.56,1.25
PRT,12/02/2021,23,12.96,6.97
PRT,19/02/2021,3,1.98,1.16
PRT,19/02/2021,8,5.27,3.48
PRT,19/02/2021,13,5.3,3.35
PRT,19/02/2021,17,3.94,2.2
PRT,19/02/2021,21,2.91,1.74
PRT,19/02/2021,23,20.45,8.37
PRT,26/02/2021,3,2.15,1.27
PRT,26/02/2021,8,5.63,3.75
PRT,26/02/2021,13,7.17,3.66
PRT,26/02/2021,17,6.11,2.39
PRT,26/02/2021,21,3.53,1.92
PRT,26/02/2021,23,36.02,9.17
PRT,5/03/2021,3,2.27,1.42
PRT,5/03/2021,8,5.85,4.08
PRT,5/03/2021,13,8.37,3.98
PRT,5/03/2021,17,7.48,2.62
PRT,5/03/2021,21,4.35,2.28
PRT,5/03/2021,23,49.16,11.27
PRT,12/03/2021,3,2.47,1.52
PRT,12/03/2021,8,6.41,4.3
PRT,12/03/2021,13,9.38,4.23
PRT,12/03/2021,17,8.54,2.79
PRT,12/03/2021,21,5.57,2.6
PRT,12/03/2021,23,55.37,17.08
PRT,19/03/2021,3,2.51,1.57
PRT,19/03/2021,8,6.58,4.4
PRT,19/03/2021,13,9.61,4.34
PRT,19/03/2021,17,8.88,2.99
PRT,19/03/2021,21,7.27,3.16
PRT,19/03/2021,23,63.74,31.87
PRT,26/03/2021,3,2.94,1.59
PRT,26/03/2021,8,7.91,4.45
PRT,26/03/2021,13,11.39,4.39
PRT,26/03/2021,17,10.46,3.1
PRT,26/03/2021,21,11.89,3.28
PRT,26/03/2021,23,82.41,34.45
PRT,2/04/2021,3,3.03,1.6
PRT,2/04/2021,8,8.06,4.48
PRT,2/04/2021,13,11.73,4.43
PRT,2/04/2021,17,12.13,3.24
PRT,2/04/2021,21,19.13,3.9
PRT,2/04/2021,23,87.92,45.83
PRT,9/04/2021,3,3.14,1.63
PRT,9/04/2021,8,8.43,4.52
PRT,9/04/2021,13,12.56,4.47
PRT,9/04/2021,17,15.61,3.37
PRT,9/04/2021,21,36.33,4.38
PRT,9/04/2021,23,92.51,52.95
PRT,16/04/2021,3,3.7,1.64
PRT,16/04/2021,8,11.1,4.54
PRT,16/04/2021,13,16.82,4.5
PRT,16/04/2021,17,21.45,3.46
PRT,16/04/2021,21,56.06,4.77
PRT,16/04/2021,23,94.14,60.6
PRT,23/04/2021,3,3.88,1.65
PRT,23/04/2021,8,11.45,4.56
PRT,23/04/2021,13,17.36,4.62
PRT,23/04/2021,17,26.44,3.68
PRT,23/04/2021,21,69.66,6.04
PRT,23/04/2021,23,95.45,78.95
PRT,30/04/2021,3,4.23,1.68
PRT,30/04/2021,8,11.8,4.59
PRT,30/04/2021,13,18.29,4.76
PRT,30/04/2021,17,39.65,4.53
PRT,30/04/2021,21,85.78,10
PRT,30/04/2021,23,96.41,84.93
PRT,7/05/2021,3,4.5,1.79
PRT,7/05/2021,8,12.19,4.86
PRT,7/05/2021,13,19.58,5.29
PRT,7/05/2021,17,61.69,7.45
PRT,7/05/2021,21,93.35,24.18
PRT,7/05/2021,23,97.22,89.7
PRT,14/05/2021,3,4.83,2.48
PRT,14/05/2021,8,13.08,7.85
PRT,14/05/2021,13,22.93,10.19
PRT,14/05/2021,17,77.49,12.08
PRT,14/05/2021,21,97.01,30.72
PRT,14/05/2021,23,97.83,91.25
PRT,21/05/2021,3,5.12,2.81
PRT,21/05/2021,8,14.17,8.54
PRT,21/05/2021,13,33.05,13.41
PRT,21/05/2021,17,87.3,17.49
PRT,21/05/2021,21,99.16,38.89
PRT,21/05/2021,23,98.61,92.52
PRT,28/05/2021,3,5.44,3.25
PRT,28/05/2021,8,15.07,9.14
PRT,28/05/2021,13,45.33,17.84
PRT,28/05/2021,17,91.51,28.66
PRT,28/05/2021,21,100.66,49.49
PRT,28/05/2021,23,99.35,93.5
PRT,4/06/2021,3,5.78,3.62
PRT,4/06/2021,8,16.47,10.01
PRT,4/06/2021,13,58.07,22.62
PRT,4/06/2021,17,94.9,44.05
PRT,4/06/2021,21,101.94,54.54
PRT,4/06/2021,23,99.91,94.42
PRT,11/06/2021,3,6.23,4.05
PRT,11/06/2021,8,20.49,11.18
PRT,11/06/2021,13,72.9,27.54
PRT,11/06/2021,17,97.04,53.49
PRT,11/06/2021,21,102.96,57.92
PRT,11/06/2021,23,100.4,95.18
PRT,18/06/2021,3,6.82,4.67
PRT,18/06/2021,8,28.31,13.89
PRT,18/06/2021,13,79.5,39.1
PRT,18/06/2021,17,98.39,60.3
PRT,18/06/2021,21,103.66,62.22
PRT,18/06/2021,23,100.85,95.91
PRT,25/06/2021,3,7.3,5.1
PRT,25/06/2021,8,37.58,15.73
PRT,25/06/2021,13,86.16,49.59
PRT,25/06/2021,17,99.68,64.96
PRT,25/06/2021,21,104.36,69.45
PRT,25/06/2021,23,101.43,96.63
PRT,2/07/2021,3,7.67,5.55
PRT,2/07/2021,8,47.86,17.76
PRT,2/07/2021,13,90.23,59.97
PRT,2/07/2021,17,100.68,72
PRT,2/07/2021,21,104.97,82.74
PRT,2/07/2021,23,102,97.47
PRT,9/07/2021,3,9.58,6.39
PRT,9/07/2021,8,60.11,22.35
PRT,9/07/2021,13,93.13,72.7
PRT,9/07/2021,17,101.55,84.21
PRT,9/07/2021,21,105.51,95.54
PRT,9/07/2021,23,102.47,98.28
PRT,16/07/2021,3,12.53,7.54
PRT,16/07/2021,8,69.43,31.95
PRT,16/07/2021,13,94.62,78.96
PRT,16/07/2021,17,102.25,90.02
PRT,16/07/2021,21,105.96,98.71
PRT,16/07/2021,23,102.87,98.82
PRT,23/07/2021,3,17.59,10.26
PRT,23/07/2021,8,75.56,42.56
PRT,23/07/2021,13,96.24,85.17
PRT,23/07/2021,17,103.1,93.7
PRT,23/07/2021,21,106.53,101.12
PRT,23/07/2021,23,103.3,99.29
PRT,30/07/2021,3,23.46,13.43
PRT,30/07/2021,8,79.49,53.46
PRT,30/07/2021,13,97.63,89.49
PRT,30/07/2021,17,103.99,96.96
PRT,30/07/2021,21,107.16,102.71
PRT,30/07/2021,23,103.77,99.73
PRT,6/08/2021,3,28.26,15.85
PRT,6/08/2021,8,80.92,58.58
PRT,6/08/2021,13,98.19,90.94
PRT,6/08/2021,17,104.36,97.68
PRT,6/08/2021,21,107.44,103.05
PRT,6/08/2021,23,103.96,99.87
ROU,28/05/2021,3,21.66,15.11
ROU,28/05/2021,8,24.52,20.24
ROU,28/05/2021,13,31.55,26.68
ROU,28/05/2021,17,34.43,30.46
ROU,28/05/2021,21,33.25,29.99
ROU,28/05/2021,23,17.79,15.9
ROU,4/06/2021,3,22.43,17.15
ROU,4/06/2021,8,25.38,22.44
ROU,4/06/2021,13,32.48,29.18
ROU,4/06/2021,17,35.18,32.41
ROU,4/06/2021,21,33.86,31.47
ROU,4/06/2021,23,18.12,16.67
ROU,11/06/2021,3,23.22,18.91
ROU,11/06/2021,8,26.11,23.92
ROU,11/06/2021,13,33.27,30.9
ROU,11/06/2021,17,35.82,33.8
ROU,11/06/2021,21,34.42,32.62
ROU,11/06/2021,23,18.43,17.29
ROU,18/06/2021,3,23.76,20.13
ROU,18/06/2021,8,26.61,24.94
ROU,18/06/2021,13,33.79,32.05
ROU,18/06/2021,17,36.25,34.77
ROU,18/06/2021,21,34.79,33.43
ROU,18/06/2021,23,18.66,17.74
ROU,25/06/2021,3,24.21,21.11
ROU,25/06/2021,8,27.03,25.72
ROU,25/06/2021,13,34.23,32.91
ROU,25/06/2021,17,36.61,35.49
ROU,25/06/2021,21,35.11,34.01
ROU,25/06/2021,23,18.84,18.07
ROU,2/07/2021,3,24.67,21.84
ROU,2/07/2021,8,27.44,26.33
ROU,2/07/2021,13,34.64,33.53
ROU,2/07/2021,17,36.94,35.99
ROU,2/07/2021,21,35.38,34.44
ROU,2/07/2021,23,19.02,18.31
ROU,9/07/2021,3,25.13,22.41
ROU,9/07/2021,8,27.86,26.82
ROU,9/07/2021,13,35.05,34.01
ROU,9/07/2021,17,37.25,36.37
ROU,9/07/2021,21,35.63,34.75
ROU,9/07/2021,23,19.17,18.5
ROU,16/07/2021,3,25.58,22.89
ROU,16/07/2021,8,28.26,27.27
ROU,16/07/2021,13,35.42,34.44
ROU,16/07/2021,17,37.52,36.69
ROU,16/07/2021,21,35.85,35.02
ROU,16/07/2021,23,19.3,18.66
ROU,23/07/2021,3,26.04,23.41
ROU,23/07/2021,8,28.74,27.78
ROU,23/07/2021,13,35.84,34.89
ROU,23/07/2021,17,37.81,37.01
ROU,23/07/2021,21,36.09,35.28
ROU,23/07/2021,23,19.43,18.82
ROU,30/07/2021,3,26.52,23.94
ROU,30/07/2021,8,29.22,28.3
ROU,30/07/2021,13,36.26,35.34
ROU,30/07/2021,17,38.08,37.31
ROU,30/07/2021,21,36.29,35.51
ROU,30/07/2021,23,19.55,18.95
SVK,8/01/2021,3,0.35,0
SVK,8/01/2021,8,0.75,0
SVK,8/01/2021,13,1.03,0
SVK,8/01/2021,17,0.63,0
SVK,8/01/2021,21,0.25,0
SVK,8/01/2021,23,0.09,0
SVK,15/01/2021,3,0.83,0
SVK,15/01/2021,8,1.58,0
SVK,15/01/2021,13,2.16,0
SVK,15/01/2021,17,1.34,0
SVK,15/01/2021,21,0.51,0
SVK,15/01/2021,23,0.19,0
SVK,22/01/2021,3,1.48,0.02
SVK,22/01/2021,8,2.41,0.07
SVK,22/01/2021,13,3.3,0.09
SVK,22/01/2021,17,2.01,0.06
SVK,22/01/2021,21,0.89,0.02
SVK,22/01/2021,23,0.75,0
SVK,29/01/2021,3,1.96,0.08
SVK,29/01/2021,8,2.83,0.24
SVK,29/01/2021,13,3.86,0.33
SVK,29/01/2021,17,2.54,0.2
SVK,29/01/2021,21,2.85,0.08
SVK,29/01/2021,23,8.34,0.03
SVK,5/02/2021,3,2.2,0.36
SVK,5/02/2021,8,3.04,0.8
SVK,5/02/2021,13,4.14,1.09
SVK,5/02/2021,17,2.95,0.68
SVK,5/02/2021,21,8.26,0.27
SVK,5/02/2021,23,16.07,0.1
SVK,12/02/2021,3,2.63,0.83
SVK,12/02/2021,8,3.77,1.57
SVK,12/02/2021,13,4.91,2.15
SVK,12/02/2021,17,3.48,1.33
SVK,12/02/2021,21,11.98,0.52
SVK,12/02/2021,23,21.48,0.22
SVK,19/02/2021,3,2.92,1.44
SVK,19/02/2021,8,4.52,2.34
SVK,19/02/2021,13,6,3.2
SVK,19/02/2021,17,4.29,1.96
SVK,19/02/2021,21,13.49,0.9
SVK,19/02/2021,23,23.49,0.76
SVK,26/02/2021,3,3.3,1.92
SVK,26/02/2021,8,5.49,2.78
SVK,26/02/2021,13,6.88,3.77
SVK,26/02/2021,17,4.64,2.47
SVK,26/02/2021,21,14.67,2.6
SVK,26/02/2021,23,25.22,7.73
SVK,5/03/2021,3,3.87,2.17
SVK,5/03/2021,8,6.87,2.99
SVK,5/03/2021,13,8.54,4.06
SVK,5/03/2021,17,5.47,2.89
SVK,5/03/2021,21,15.11,8.03
SVK,5/03/2021,23,25.94,15.46
SVK,12/03/2021,3,4.03,2.5
SVK,12/03/2021,8,7.2,3.25
SVK,12/03/2021,13,9.08,4.44
SVK,12/03/2021,17,11.05,3.42
SVK,12/03/2021,21,19.11,11.71
SVK,12/03/2021,23,27.13,20.81
SVK,19/03/2021,3,4.39,2.7
SVK,19/03/2021,8,7.71,3.46
SVK,19/03/2021,13,10.32,5.09
SVK,19/03/2021,17,16.22,4.2
SVK,19/03/2021,21,30.55,13.24
SVK,19/03/2021,23,30.34,22.82
SVK,26/03/2021,3,4.78,2.9
SVK,26/03/2021,8,8.31,3.66
SVK,26/03/2021,13,12.64,5.42
SVK,26/03/2021,17,19.73,4.56
SVK,26/03/2021,21,42.4,14.4
SVK,26/03/2021,23,36.87,24.55
SVK,2/04/2021,3,5.08,2.95
SVK,2/04/2021,8,8.78,3.76
SVK,2/04/2021,13,15.51,5.59
SVK,2/04/2021,17,25.04,4.77
SVK,2/04/2021,21,49.09,14.77
SVK,2/04/2021,23,38.89,25.13
SVK,9/04/2021,3,5.46,3.02
SVK,9/04/2021,8,9.58,3.89
SVK,9/04/2021,13,21.02,5.83
SVK,9/04/2021,17,30.34,5.22
SVK,9/04/2021,21,52.38,18.74
SVK,9/04/2021,23,40.28,26.33
SVK,16/04/2021,3,5.76,3.11
SVK,16/04/2021,8,11.42,4.04
SVK,16/04/2021,13,23.97,6.13
SVK,16/04/2021,17,33.95,5.78
SVK,16/04/2021,21,54.56,29.66
SVK,16/04/2021,23,41.52,29.4
SVK,23/04/2021,3,6.09,3.29
SVK,23/04/2021,8,12.71,4.66
SVK,23/04/2021,13,25.77,7.01
SVK,23/04/2021,17,36.76,6.91
SVK,23/04/2021,21,56.1,40.73
SVK,23/04/2021,23,42.5,35.77
SVK,30/04/2021,3,6.74,3.42
SVK,30/04/2021,8,14.28,5.14
SVK,30/04/2021,13,27.2,7.67
SVK,30/04/2021,17,41.19,11.66
SVK,30/04/2021,21,58.2,48.06
SVK,30/04/2021,23,43.72,37.83
SVK,7/05/2021,3,8.03,3.64
SVK,7/05/2021,8,16.37,6.04
SVK,7/05/2021,13,30.68,8.64
SVK,7/05/2021,17,46.15,16.87
SVK,7/05/2021,21,60.28,51.68
SVK,7/05/2021,23,45.1,39.26
SVK,14/05/2021,3,9.3,4.15
SVK,14/05/2021,8,19.34,7.42
SVK,14/05/2021,13,36.4,10.37
SVK,14/05/2021,17,51.19,20.9
SVK,14/05/2021,21,61.86,53.83
SVK,14/05/2021,23,46.24,40.51
SVK,21/05/2021,3,12.06,4.47
SVK,21/05/2021,8,24.13,8.12
SVK,21/05/2021,13,39.6,11.35
SVK,21/05/2021,17,53.66,28.64
SVK,21/05/2021,21,63.42,55.52
SVK,21/05/2021,23,47.29,41.54
SVK,28/05/2021,3,15.12,5.09
SVK,28/05/2021,8,28.67,9.05
SVK,28/05/2021,13,42.31,12.81
SVK,28/05/2021,17,55.27,36.87
SVK,28/05/2021,21,64.5,57.61
SVK,28/05/2021,23,48.03,42.76
SVK,4/06/2021,3,19.09,6.38
SVK,4/06/2021,8,31.55,10.79
SVK,4/06/2021,13,43.64,17.64
SVK,4/06/2021,17,56.32,44.34
SVK,4/06/2021,21,65.3,59.68
SVK,4/06/2021,23,48.67,44.06
SVK,11/06/2021,3,21.85,7.87
SVK,11/06/2021,8,33.19,13.83
SVK,11/06/2021,13,44.82,25.61
SVK,11/06/2021,17,57.14,49.99
SVK,11/06/2021,21,65.98,61.24
SVK,11/06/2021,23,49.25,45.13
SVK,18/06/2021,3,24.71,10.25
SVK,18/06/2021,8,34.46,18.45
SVK,18/06/2021,13,45.82,33.44
SVK,18/06/2021,17,58,52.68
SVK,18/06/2021,21,66.62,62.74
SVK,18/06/2021,23,49.72,46.16
SVK,25/06/2021,3,26.69,13.38
SVK,25/06/2021,8,35.55,24.23
SVK,25/06/2021,13,46.61,38.68
SVK,25/06/2021,17,58.72,54.36
SVK,25/06/2021,21,67.19,63.81
SVK,25/06/2021,23,50.22,46.86
SVK,2/07/2021,3,29.74,17.25
SVK,2/07/2021,8,37.07,28.75
SVK,2/07/2021,13,47.81,42.27
SVK,2/07/2021,17,59.49,55.79
SVK,2/07/2021,21,67.76,64.88
SVK,2/07/2021,23,50.64,47.67
SVK,9/07/2021,3,32.64,20.91
SVK,9/07/2021,8,38.7,32.1
SVK,9/07/2021,13,49.07,44.46
SVK,9/07/2021,17,60.12,56.92
SVK,9/07/2021,21,68.18,65.74
SVK,9/07/2021,23,50.95,48.3
SVK,16/07/2021,3,34.97,24.69
SVK,16/07/2021,8,40.14,34.61
SVK,16/07/2021,13,50.15,46.13
SVK,16/07/2021,17,60.72,57.93
SVK,16/07/2021,21,68.61,66.44
SVK,16/07/2021,23,51.32,48.81
SVK,23/07/2021,3,36.45,27.39
SVK,23/07/2021,8,40.96,36.22
SVK,23/07/2021,13,50.83,47.2
SVK,23/07/2021,17,61.19,58.68
SVK,23/07/2021,21,68.97,66.99
SVK,23/07/2021,23,51.59,49.3
SVK,30/07/2021,3,37.59,30.21
SVK,30/07/2021,8,41.64,37.74
SVK,30/07/2021,13,51.44,48.38
SVK,30/07/2021,17,61.57,59.43
SVK,30/07/2021,21,69.25,67.51
SVK,30/07/2021,23,51.85,49.7
SVK,6/08/2021,3,37.93,31.29
SVK,6/08/2021,8,41.85,38.23
SVK,6/08/2021,13,51.64,48.78
SVK,6/08/2021,17,61.71,59.65
SVK,6/08/2021,21,69.37,67.67
SVK,6/08/2021,23,51.94,49.81
SVN,1/01/2021,3,0.01,0
SVN,1/01/2021,8,0.07,0
SVN,1/01/2021,13,0.17,0
SVN,1/01/2021,17,0.2,0
SVN,1/01/2021,21,0.57,0
SVN,1/01/2021,23,3.13,0
SVN,8/01/2021,3,0.44,0
SVN,8/01/2021,8,1.65,0
SVN,8/01/2021,13,2.33,0
SVN,8/01/2021,17,1.17,0
SVN,8/01/2021,21,1.27,0
SVN,8/01/2021,23,4.77,0
SVN,15/01/2021,3,0.68,0
SVN,15/01/2021,8,2.08,0.01
SVN,15/01/2021,13,2.87,0.01
SVN,15/01/2021,17,1.48,0.01
SVN,15/01/2021,21,1.91,0
SVN,15/01/2021,23,15.11,0
SVN,22/01/2021,3,0.75,0.07
SVN,22/01/2021,8,2.25,0.35
SVN,22/01/2021,13,3.1,0.63
SVN,22/01/2021,17,1.56,0.39
SVN,22/01/2021,21,2.05,0.7
SVN,22/01/2021,23,16.87,3.41
SVN,29/01/2021,3,0.81,0.38
SVN,29/01/2021,8,2.32,1.5
SVN,29/01/2021,13,3.18,2.15
SVN,29/01/2021,17,1.6,1.07
SVN,29/01/2021,21,2.09,1.11
SVN,29/01/2021,23,17.19,3.95
SVN,5/02/2021,3,0.84,0.6
SVN,5/02/2021,8,2.36,1.94
SVN,5/02/2021,13,3.22,2.73
SVN,5/02/2021,17,1.62,1.4
SVN,5/02/2021,21,2.12,1.7
SVN,5/02/2021,23,17.82,13.79
SVN,12/02/2021,3,1.32,0.7
SVN,12/02/2021,8,2.63,2.13
SVN,12/02/2021,13,3.51,2.95
SVN,12/02/2021,17,1.76,1.48
SVN,12/02/2021,21,2.44,1.85
SVN,12/02/2021,23,29.16,15.46
SVN,19/02/2021,3,1.73,0.76
SVN,19/02/2021,8,2.84,2.22
SVN,19/02/2021,13,3.87,3.06
SVN,19/02/2021,17,2.17,1.53
SVN,19/02/2021,21,4.46,1.9
SVN,19/02/2021,23,42.31,16.12
SVN,26/02/2021,3,1.85,0.79
SVN,26/02/2021,8,3.06,2.27
SVN,26/02/2021,13,4.56,3.11
SVN,26/02/2021,17,3.28,1.55
SVN,26/02/2021,21,11.51,1.93
SVN,26/02/2021,23,49.56,16.37
SVN,5/03/2021,3,2.06,0.86
SVN,5/03/2021,8,3.35,2.39
SVN,5/03/2021,13,5.66,3.24
SVN,5/03/2021,17,4.94,1.61
SVN,5/03/2021,21,16.86,2.13
SVN,5/03/2021,23,51.87,25.08
SVN,12/03/2021,3,2.32,0.9
SVN,12/03/2021,8,4.57,2.46
SVN,12/03/2021,13,8.55,3.33
SVN,12/03/2021,17,8.17,1.68
SVN,12/03/2021,21,18.29,4.03
SVN,12/03/2021,23,53.13,39.64
SVN,19/03/2021,3,2.35,0.92
SVN,19/03/2021,8,4.77,2.49
SVN,19/03/2021,13,8.95,3.37
SVN,19/03/2021,17,8.45,1.72
SVN,19/03/2021,21,21.53,10.48
SVN,19/03/2021,23,54.54,46.68
SVN,26/03/2021,3,2.73,0.94
SVN,26/03/2021,8,5.98,2.52
SVN,26/03/2021,13,11.34,3.4
SVN,26/03/2021,17,10.96,1.81
SVN,26/03/2021,21,32.98,13.75
SVN,26/03/2021,23,56.64,48.41
SVN,2/04/2021,3,2.89,0.94
SVN,2/04/2021,8,6.74,2.53
SVN,2/04/2021,13,12.62,3.42
SVN,2/04/2021,17,15.24,1.85
SVN,2/04/2021,21,50.33,16.34
SVN,2/04/2021,23,57.9,49.84
SVN,9/04/2021,3,2.94,0.96
SVN,9/04/2021,8,6.84,2.54
SVN,9/04/2021,13,12.99,3.44
SVN,9/04/2021,17,28.74,1.9
SVN,9/04/2021,21,56.97,17.28
SVN,9/04/2021,23,58.87,50.63
SVN,16/04/2021,3,3.02,0.97
SVN,16/04/2021,8,7.03,2.57
SVN,16/04/2021,13,13.56,3.49
SVN,16/04/2021,17,37.28,2.24
SVN,16/04/2021,21,60.45,28.69
SVN,16/04/2021,23,59.65,53.04
SVN,23/04/2021,3,5.75,1.01
SVN,23/04/2021,8,7.95,2.61
SVN,23/04/2021,13,16.52,3.63
SVN,23/04/2021,17,42,3.99
SVN,23/04/2021,21,62.42,41.81
SVN,23/04/2021,23,60.37,54.09
SVN,30/04/2021,3,5.96,1.2
SVN,30/04/2021,8,8.24,2.71
SVN,30/04/2021,13,17.94,3.88
SVN,30/04/2021,17,45.14,12.13
SVN,30/04/2021,21,63.69,50.9
SVN,30/04/2021,23,60.96,54.94
SVN,7/05/2021,3,6.31,1.54
SVN,7/05/2021,8,9.45,3.11
SVN,7/05/2021,13,28.87,4.57
SVN,7/05/2021,17,49.1,20.03
SVN,7/05/2021,21,65.72,57.2
SVN,7/05/2021,23,62,55.87
SVN,14/05/2021,3,7.85,2.38
SVN,14/05/2021,8,14.04,4.39
SVN,14/05/2021,13,35.76,5.84
SVN,14/05/2021,17,52.4,25.54
SVN,14/05/2021,21,67.62,59.61
SVN,14/05/2021,23,63.17,56.69
SVN,21/05/2021,3,11.94,3.15
SVN,21/05/2021,8,19.75,5.88
SVN,21/05/2021,13,40.06,9.23
SVN,21/05/2021,17,54.96,32.35
SVN,21/05/2021,21,69.32,61.63
SVN,21/05/2021,23,64.26,57.62
